,x,y
2800,-46515.07186695145,6714606.5960321445
2801,-52873.97513953498,6714548.984447005
2802,-53363.669579533445,6713687.185231777
2803,-53049.97125447825,6713801.32321648
2804,-53927.28016142199,6715449.3462201925
2805,-52181.679226290435,6713966.45043492
2806,-52787.47989518933,6711997.486069279
2807,-53003.217068347156,6713269.468153566
2808,-52965.368441475075,6713083.604355158
2809,-43200.53402858184,6715446.304289924
2810,-42759.263567077316,6714426.248080625
2811,-43699.690625298324,6714126.750481019
2812,-44124.15184369175,6713795.061686837
2813,-43881.920631728004,6712842.291851175
2814,-43825.592969384816,6712847.479368754
2815,-43599.61440307601,6712617.264094992
2816,-49260.21050991387,6713644.070829166
2817,-49434.98211045924,6713955.00055231
2818,-48763.614261484436,6714061.449300286
2819,-48158.036231567996,6713416.158649209
2820,-48314.55143562473,6714051.788348127
2821,-52085.94446420923,6712558.593332563
2822,-51818.88900579674,6712289.21409594
2823,-49711.16576711606,6713792.020374178
2824,-51985.422964021986,6712841.218572084
2825,-46484.57032647246,6713267.500372186
2826,-44108.67843447261,6712890.76843735
2827,-45289.33295382649,6713042.103104329
2828,-46430.80301241914,6713901.687248304
2829,-45743.071198301004,6713351.042054452
2830,-45858.73214923368,6713273.224828432
2831,-48307.64962719374,6713094.51635707
2832,-47272.712321289444,6712580.058196643
2833,-47547.337505077485,6711215.5419181
2834,-46175.32478104961,6712062.412985267
2835,-45932.0916936676,6712255.050433334
2836,-47002.205958662875,6712919.926080114
2837,-46958.123440307216,6714302.44009164
2838,-46528.76416431935,6711293.339495971
2839,-45336.19845944882,6710220.513799161
2840,-46141.928933812706,6711603.285266082
2841,-45555.052578349845,6711886.592808571
2842,-48601.087804926596,6710767.013126059
2843,-48055.17702207618,6710723.198837921
2844,-50929.11231588584,6711041.707255539
2845,-51837.14540228538,6711105.911189787
2846,-51683.07922702729,6710805.104923084
2847,-50962.84212159644,6710273.803024153
2848,-50854.86221552772,6710221.586733139
2849,-51475.691015680815,6711744.758950354
2850,-51533.243192421905,6711144.541098693
2851,-50910.855919394366,6711525.48472918
2852,-51780.483781474155,6709676.733271443
2853,-52725.25229983627,6710899.351589873
2854,-52422.240645897,6711049.039712698
2855,-52100.304678521694,6710717.476172782
2856,-52345.20755826654,6711664.989668332
2857,-53043.180765541336,6709336.643010728
2858,-52519.533880849805,6709610.216078859
2859,-46617.15184000747,6710537.750765628
2860,-46277.18211512599,6710015.943634806
2861,-47977.14205903029,6710022.023443274
2862,-47451.93670146715,6709904.54088842
2863,-47523.626453538236,6709701.945575027
2864,-47106.28968255543,6709797.431176494
2865,-48164.38144254281,6709886.122924552
2866,-50298.82135901472,6704803.997659956
2867,-50852.85846469118,6705055.079991816
2868,-50843.17366899353,6709555.679538335
2869,-49580.81064339721,6706998.593705673
2870,-50472.47976465058,6709340.397873041
2871,-49297.83649780066,6708772.002928917
2872,-49927.12557925634,6707148.925226211
2873,-50291.3629531304,6709109.924053838
2874,-47110.742462184935,6706455.385551863
2875,-47925.37849581068,6706964.630963662
2876,-46891.55438481305,6707104.772874963
2877,-46805.61573792073,6704319.368077988
2878,-48411.176753632964,6708392.975797561
2879,-48464.610109212575,6707691.643297873
2880,-48575.70696102451,6707592.785832536
2881,-48938.16322304733,6706910.8271199
2882,-46226.97702477798,6709669.044428424
2883,-44255.50884282885,6720051.835045049
2884,-44259.62766398749,6720597.740958712
2885,-44737.41091847213,6720191.127992835
2886,-44771.6973216389,6720090.507398322
2887,-43968.86115403575,6720675.091034019
2888,-43767.26155621076,6721008.671650414
2889,-44861.64347019862,6719646.502540143
2890,-28418.86412410446,6707928.691579902
2891,-28138.339007306542,6707925.116139827
2892,-28408.95668942434,6708749.832932148
2893,-27647.420052907346,6709144.968527847
2894,-33528.65139049747,6708907.706078227
2895,-33530.87778031364,6709227.573955633
2896,-32483.250052459713,6708696.732459256
2897,-33333.285684156064,6708134.639574985
2898,-33681.38173186642,6708473.785764244
2899,-33509.8383965555,6707296.399387809
2900,-33346.42138407062,6707705.765890793
2901,-41785.99725906991,6707577.948377923
2902,-42348.60596554019,6707876.490310532
2903,-41959.32170623491,6707570.4402786475
2904,-42348.49464604896,6708316.993705699
2905,-41837.53818330705,6708726.94783744
2906,-44429.72384592088,6707364.68529724
2907,-44251.05606319651,6707031.126570183
2908,-45015.041728512144,6708025.229054706
2909,-44843.05311523628,6709888.089889581
2910,-35329.35547357148,6709261.188525215
2911,-35875.71153438399,6709141.928950154
2912,-35301.97087883569,6708987.269581381
2913,-33868.50979589055,6707730.614563053
2914,-34698.84187771789,6707811.060424462
2915,-35121.52198426008,6707070.09467769
2916,-28434.226213835194,6707483.740109474
2917,-30155.893458445036,6707767.440792188
2918,-30358.04965372336,6708032.558798569
2919,-30420.945166023823,6707813.920736371
2920,-30288.363652488813,6707521.280275714
2921,-31675.293188282485,6708478.434149529
2922,-31891.58695889364,6708144.293514927
2923,-37823.80262326474,6708025.765377201
2924,-36960.74261114506,6706985.366094595
2925,-36656.172484334194,6706909.218372564
2926,-42983.906299496986,6707131.9435243495
2927,-42852.77193934235,6707770.30108879
2928,-43895.946887566766,6706261.455245529
2929,-43479.27803352853,6706840.578781983
2930,-43571.00529394232,6707339.301463064
2931,-43646.813867172044,6706511.688762969
2932,-42193.871873337535,6706535.818829626
2933,-41448.81052145794,6706517.587217113
2934,-41368.43784910464,6706888.662184553
2935,-41323.13081635391,6706548.509485935
2936,-40740.92987950302,6705911.856135618
2937,-39479.68004881621,6706180.845940954
2938,-39663.245889135025,6706935.673369067
2939,-45319.50053583178,6706852.018673611
2940,-45689.86048170103,6706554.765450537
2941,-46013.466241436334,6706415.526688288
2942,-45258.49745487662,6706559.770225675
2943,-45407.66557254027,6704926.946618621
2944,-43941.36523981156,6704843.491236706
2945,-36676.432631659365,6705315.284502925
2946,-36423.403429085636,6705307.95720182
2947,-37009.723187095165,6706026.778933311
2948,-37271.99190740445,6705701.853652897
2949,-39401.86772475278,6705004.326783066
2950,-39492.48179025707,6705038.460068248
2951,-39942.21253306135,6704208.221843789
2952,-40094.608915959434,6704345.099898028
2953,-39656.01012223318,6704535.94676469
2954,-38380.73403570477,6705653.062361103
2955,-37687.770205515655,6705674.330324187
2956,-44060.699733940775,6705762.08359895
2957,-45019.27186916202,6705249.517743369
2958,-42193.760553846296,6704941.421836039
2959,-41880.61882624444,6703737.386031433
2960,-42043.03396331388,6704292.206800481
2961,-41897.31674986431,6704578.119521377
2962,-40491.90817859953,6705146.222110492
2963,-40557.58667816667,6703561.566650649
2964,-40405.30161476265,6703996.833749748
2965,-40720.66973218068,6703366.097114614
2966,-40679.37020109453,6703133.8267927915
2967,-40546.900007050746,6703609.630718662
2968,-40176.65138067274,6703325.002652869
2969,-40303.33296119504,6704545.775141883
2970,-40451.610522931645,6704434.983212245
2971,-39941.433296625546,6704817.221732226
2972,-40009.67214448255,6704706.24741262
2973,-40009.894783465024,6704765.755193286
2974,-40047.96604931673,6704567.397613403
2975,-40325.48553986268,6704340.632562334
2976,-40340.40235162848,6703457.220355503
2977,-40265.261695343324,6704025.959594405
2978,-38815.10268878115,6703087.016190524
2979,-38971.61789283505,6702613.386623273
2980,-38730.388556286736,6704147.109929687
2981,-36206.44174152992,6704486.626359868
2982,-42296.95372181181,6703388.252475567
2983,-41799.35559796694,6703282.479036582
2984,-40916.035438522085,6703515.11094338
2985,-47676.245475415955,6703473.658381881
2986,-48391.473203761125,6702774.178186484
2987,-48217.92611761649,6702572.831918554
2988,-47751.83140966322,6701966.857885922
2989,-46150.611854094925,6701178.9088798575
2990,-46276.95947614352,6704086.1771614235
2991,-48856.454716804896,6701405.764652806
2992,-47626.48566303005,6701832.342045505
2993,-45465.44038826099,6701303.768087498
2994,-44804.6478909137,6702810.624714918
2995,-45084.839049237926,6701859.137852677
2996,-43158.677900042356,6700199.393091269
2997,-46378.816810219905,6701219.099403307
2998,-46107.53121115753,6700723.430122125
2999,-41982.81011879452,6699837.730728872
3000,-42994.370331633276,6698853.375932649
3001,-43404.137377243365,6699450.010768181
3002,-42661.85901263328,6699191.243398572
3003,-47027.92076103583,6700239.042977544
3004,-46126.34420509951,6699556.0916896835
3005,-43532.9340280906,6698982.306792171
3006,-44911.069324110824,6697840.393145691
3007,-30537.274033901067,6708527.2423550505
3008,-30203.98347846527,6708315.2059003
3009,-29990.36137563522,6708874.450552005
3010,-31441.85621608653,6710095.339137827
3011,-30830.712211633916,6709072.734164582
3012,-30940.02795159178,6708723.193257725
3013,-31222.556819226236,6709048.238993683
3014,-29147.338871855423,6709193.601925107
3015,-28521.38937512541,6708739.820695303
3016,-29287.935388728085,6709077.919283195
3017,-29148.118108291223,6708957.232032752
3018,-29439.441215699135,6708639.341428056
3019,-29938.82045139808,6708403.70273817
3020,-29752.69426278939,6709021.419547921
3021,-14106.405873323565,6723151.577013815
3022,-13398.413911877415,6723321.729887562
3023,-14201.806676933898,6723379.403563285
3024,-13504.946664568604,6722486.940230599
3025,-13786.251017802328,6722038.506721414
3026,-13092.062673215305,6723239.697847649
3027,-13996.64485540077,6722229.052127887
3028,-14285.18497553634,6722315.372097264
3029,-14396.281827348274,6722495.357549382
3030,-14839.778678668968,6721793.34724562
3031,-14791.688658645902,6722168.879412529
3032,-14360.32563182433,6722077.367593658
3033,-14696.733133000502,6721731.74514842
3034,-12071.819540094335,6722002.332251265
3035,-12540.029318372548,6722030.448038406
3036,-12742.853430595442,6722075.934931481
3037,-12507.746666042314,6722601.380692756
3038,-13200.821815719833,6721756.099410214
3039,-14118.205739348989,6721621.972798987
3040,-14043.065083061,6721542.643947225
3041,-13950.781225193872,6721635.224194928
3042,-13906.921345820681,6721276.727812892
3043,-15236.410024367333,6720658.618271223
3044,-15449.14157127318,6720754.232380769
3045,-15055.627171318021,6720631.402475262
3046,-15381.570640360738,6722151.866374243
3047,-15435.449273905284,6722307.850403782
3048,-15195.44445175488,6721953.801407602
3049,-15065.089328036041,6721522.229875642
3050,-15372.442442116419,6721691.095182535
3051,-14130.896161298617,6721187.374778275
3052,-12479.471515379488,6721328.477814382
3053,-11751.553365081863,6721776.514068129
3054,-12031.076606464349,6721714.553948653
3055,-12221.210296740446,6721439.320619692
3056,-12672.165553942627,6721766.664884674
3057,-12879.33112630946,6721829.878942005
3058,-12766.787121117157,6721332.596340738
3059,-10507.335416485788,6721075.819159354
3060,-10712.163279545219,6721168.215036792
3061,-11052.57828239163,6721107.871098848
3062,-11155.88276984838,6721274.75809615
3063,-11569.545997634648,6721734.789427158
3064,-11737.081831280999,6721653.847814868
3065,-11669.399580877323,6720916.098525976
3066,-11624.092548123763,6721673.366846866
3067,-11018.069240245226,6720517.526841829
3068,-11190.50313148602,6720557.454752135
3069,-11345.348543177079,6720592.190402851
3070,-11709.697236545207,6720352.087721112
3071,-13077.925097885309,6720414.9327055095
3072,-13384.944253491987,6720715.735928243
3073,-12947.792613146104,6720979.843156468
3074,-12781.592613391722,6721070.626398905
3075,-13096.29281386518,6721199.5510860095
3076,-13389.953630577664,6720833.553552111
3077,-13968.59234372041,6721002.941755291
3078,-14180.767293172921,6721121.12165818
3079,-13974.158318262254,6720280.112009999
3080,-14485.003461512924,6720273.845498094
3081,-14735.138357323083,6720164.450881364
3082,-14945.420875433123,6720231.0543028135
3083,-15080.117459293073,6720111.992118383
3084,-10651.828115534625,6719534.0728928475
3085,-10567.336622022682,6720805.262842539
3086,-10067.4007888704,6720087.105656176
3087,-10575.462944851564,6720061.682154612
3088,-10943.37386192217,6720053.625427717
3089,-13926.402256710055,6719385.30292684
3090,-14049.410294038646,6719409.471147985
3091,-13774.785110250603,6719536.042188599
3092,-14312.235611801263,6719240.832167336
3093,-13662.129785567067,6720177.162782639
3094,-13006.680623776327,6719875.305246371
3095,-12885.342378813406,6720097.489926125
3096,-12414.572252248152,6719046.955361274
3097,-12658.139298103863,6718689.467940905
3098,-12262.621147315,6719336.0715871025
3099,-11960.945327264868,6719637.372049096
3100,-9279.926711000815,6719309.755320284
3101,-9407.94412541225,6719511.157486359
3102,-8954.205880937734,6719238.325881855
3103,-11957.04914508586,6719477.85865124
3104,-11878.680223569096,6719343.769558777
3105,-11413.921349507787,6719616.6046958165
3106,-11501.307149780472,6719778.2691978365
3107,-11533.144524145771,6718359.204323911
3108,-11600.492816075746,6718549.305648185
3109,-11687.87861634843,6718649.90720272
3110,-11787.509560608638,6718642.746908658
3111,-9697.48612096609,6718322.68819336
3112,-9941.38712529267,6717958.788837542
3113,-10576.910098231934,6718770.559104432
3114,-10242.840306360335,6718834.2869430045
3115,-10332.341176957956,6718664.406817487
3116,-9821.496033710117,6718739.590419091
3117,-9460.598244556062,6718662.437732482
3118,-9857.45222923406,6718896.5831772955
3119,-13078.370375847411,6717707.129633995
3120,-13449.732197134921,6718563.447072785
3121,-12768.34559398876,6718338.261229015
3122,-13467.54331566146,6718869.731293738
3123,-10574.90634739823,6718475.913838965
3124,-10709.268972784479,6718062.60499917
3125,-10728.081966729285,6717955.208993505
3126,-10831.720412656901,6718418.274881713
3127,-10114.377613986799,6717972.929236889
3128,-10260.874063869338,6718264.871321482
3129,-11788.400116535673,6717928.181221777
3130,-10923.781631544394,6717712.499237097
3131,-12316.388461368313,6718120.420435251
3132,-11942.466291793762,6717429.883936992
3133,-13039.297234580261,6717287.774565287
3134,-10204.991679491088,6717635.714249345
3135,-10230.706481864043,6716892.780808267
3136,-10589.266561710694,6716997.120297106
3137,-11011.94666825288,6716977.61246948
3138,-10735.763011593233,6716176.936993153
3139,-12582.10808589167,6716654.576795147
3140,-13004.676872942622,6716636.680456404
3141,-13028.610563464339,6717142.625109078
3142,-13589.88343604265,6716786.831957356
3143,-11927.549480027965,6715955.396079403
3144,-11515.890003072569,6716606.077808266
3145,-11231.023426133539,6716759.629096348
3146,-10858.103131977257,6716407.073918601
3147,-10947.158724609944,6716195.369182346
3148,-11661.718536013374,6716368.419050678
3149,-11734.18752452026,6715985.817334288
3150,-11596.373994917105,6716226.865058469
3151,-11382.529253101757,6715865.564566266
3152,-12411.23266752248,6715872.9013658445
3153,-13313.254501420903,6715994.406885643
3154,-13395.742244099141,6716220.243756219
3155,-13319.599712395717,6716313.300389605
3156,-11882.242447274404,6715658.168501787
3157,-13017.033336421382,6715716.503703213
3158,-12416.576003081856,6715663.89463804
3159,-12883.115988997235,6715370.256402312
3160,-12224.995159425389,6715562.435257481
3161,-12484.369572973932,6715213.510525295
3162,-11438.300317991607,6715635.263997029
3163,-11432.289065487661,6715681.788839765
3164,-11729.623425396683,6715601.086301079
3165,-11763.353231107287,6715914.0591445435
3166,-12007.922152378434,6714333.928650317
3167,-12255.608019395619,6714559.182741411
3168,-11784.837892830366,6714831.678738746
3169,-11582.793017040442,6714080.055610794
3170,-11981.09415509881,6714566.518364574
3171,-11437.855040026672,6714285.443477014
3172,-11710.810431451877,6714218.530833494
3173,-11588.470311070687,6714419.628241699
3174,-11550.95564267231,6713823.328058818
3175,-12081.504335794822,6714219.962114236
3176,-11396.666828434585,6714205.470408355
3177,-11845.729654294293,6715085.933059435
3178,-12576.542111352659,6714934.381499227
3179,-11230.35550918897,6714307.270714896
3180,-11533.033204654539,6714640.23279817
3181,-11199.074732277004,6714399.768757188
3182,-11182.710767128005,6714597.2922703205
3183,-10915.989267189212,6714611.247917042
3184,-10879.476474209101,6714658.482591043
3185,-10687.895630552634,6714494.23592686
3186,-11197.961537367502,6713947.665479719
3187,-10723.740506588176,6714475.986501899
3188,-9903.538498423422,6715033.685922138
3189,-10913.651557881807,6715132.454765064
3190,-10493.086521664558,6715382.245080984
3191,-10761.923091931121,6715350.573535283
3192,-11502.309025195907,6714771.38172821
3193,-11362.825703232747,6714893.228669711
3194,-10003.503401157332,6714341.26407067
3195,-9449.800253948906,6714836.6885994645
3196,-9743.572390152622,6714770.48711717
3197,-9398.704607676698,6714333.391912503
3198,-9625.462410421307,6714622.519803006
3199,-10358.501257295844,6714820.406563391
3200,-10525.703132468494,6714499.78232882
3201,-23292.378934094417,6714913.089357133
3202,-23777.843233443,6714810.74471122
3203,-23574.907801726044,6714644.884702276
3204,-23540.73271805334,6714925.6141398605
3205,-23515.017915680382,6714599.976046676
3206,-23282.471499414296,6714134.085714837
3207,-23423.401974757824,6713881.82902625
3208,-23025.54611466156,6714600.870638993
3209,-25020.280070187837,6714599.797128225
3210,-23943.597955235284,6714596.039841654
3211,-24543.610010609875,6713741.928328978
3212,-23666.189784177735,6713400.237235944
3213,-23757.583086117826,6713008.472935428
3214,-22490.544641909535,6713512.940044154
3215,-22236.736202900007,6713131.9034908125
3216,-22409.170094140798,6713300.237160606
3217,-22830.848325264717,6713246.212585815
3218,-23183.842430569523,6713179.308476434
3219,-22515.59152733792,6712686.846735851
3220,-22338.81617595885,6712959.101236809
3221,-23434.088645873748,6713838.713593639
3222,-23760.032114916463,6712775.2121799085
3223,-22966.8807430138,6712471.124596112
3224,-21974.578802081956,6712049.3560157055
3225,-22420.85864067216,6711905.909590604
3226,-22218.36848692013,6712052.217815462
3227,-21821.18054377127,6711891.243140801
3228,-21746.48516544821,6711995.518595054
3229,-21568.596619159638,6712312.824668983
3230,-21525.627295713482,6712104.266973936
3231,-22178.182150743483,6712379.363924718
3232,-22095.24913010314,6712755.177825186
3233,-22064.636270135743,6712432.846139739
3234,-22270.243369630974,6712746.770566005
3235,-23929.46037990245,6711679.298002257
3236,-23786.080875763117,6711838.122195999
3237,-24029.75924110723,6711248.985843321
3238,-23317.75977799367,6712951.051531702
3239,-23400.47015965438,6712780.936290305
3240,-23102.467882800785,6712041.843796121
3241,-21861.032921474216,6710988.234169917
3242,-21598.54156218247,6710837.116477049
3243,-21528.96688043632,6711057.266379793
3244,-21610.452747699124,6711397.070755146
3245,-21947.194207349,6711398.859236709
3246,-21580.73044365593,6711624.747613868
3247,-21798.69400662992,6711568.9456271855
3248,-22017.548125528112,6711736.710444777
3249,-22249.871902814564,6711549.45079242
3250,-22681.791527092304,6710291.32774475
3251,-22700.60452103711,6710110.00235588
3252,-23182.28395769792,6709826.041312351
3253,-23304.51275859071,6709877.1821804
3254,-23366.183756490438,6710044.375719289
3255,-22964.431714217997,6711259.895388728
3256,-23787.861987614357,6710973.032855116
3257,-23528.153615594943,6711096.790265796
3258,-20579.8569019331,6709547.812001955
3259,-20496.47860333066,6709481.474667632
3260,-21384.140222916616,6710034.183073824
3261,-20651.657973495418,6709755.410221543
3262,-20518.074584544967,6709776.331265653
3263,-21518.502848302865,6709590.547120532
3264,-21572.826759809515,6709276.565448999
3265,-22325.569156553058,6710036.507711142
3266,-18201.29334215498,6709555.858346068
3267,-17906.18537206213,6710513.251191233
3268,-18327.30700573271,6709772.933827482
3269,-19216.08182022534,6709893.275526938
3270,-18002.588051087896,6708779.154553644
3271,-17461.352686852297,6708939.173797865
3272,-17705.587649652574,6709239.553600169
3273,-18247.490930832744,6709184.1255418435
3274,-17965.40734116322,6709050.026959869
3275,-18522.22743411202,6709356.490159685
3276,-18607.83212253063,6709138.531776427
3277,-17730.077937627626,6709351.126060608
3278,-18025.297227208877,6709347.371193348
3279,-17733.862800312567,6709650.269377108
3280,-21476.424080783745,6709280.677887026
3281,-20878.972373696193,6709187.165135275
3282,-21556.796753137045,6708819.5613512285
3283,-21399.61363213575,6709016.770852963
3284,-21338.94450965429,6708939.710180503
3285,-20725.351476400203,6709693.005032918
3286,-20917.822875983707,6709432.481942554
3287,-18794.848867063523,6709096.514218439
3288,-19275.526428308898,6708984.766448099
3289,-19445.956568713154,6709223.819145299
3290,-19007.691733460604,6708664.550522838
3291,-18377.957374042817,6708901.090720799
3292,-18033.757508511462,6708622.356620929
3293,-21507.148260242375,6708752.514783388
3294,-21719.545848674523,6708720.690205547
3295,-21565.924951381367,6708575.514494138
3296,-22264.454756109495,6708603.941554233
3297,-21940.181079426784,6708748.760191899
3298,-19791.826226607347,6709245.275227652
3299,-20686.946252077625,6709235.441182896
3300,-20119.884765975003,6708628.077815168
3301,-20155.50700303091,6709000.321645938
3302,-20506.608676993244,6709071.661381833
3303,-20597.668020459638,6708758.951229972
3304,-20753.40398808056,6708624.502068297
3305,-20207.159246759285,6708471.104004709
3306,-20192.242434990654,6708557.457104938
3307,-21780.10365166758,6708215.804537211
3308,-21279.722540550367,6708282.310350978
3309,-21038.715842984526,6707716.849461869
3310,-21035.376258258853,6707855.037831002
3311,-21155.60130831794,6708438.386609431
3312,-21315.122138623807,6708148.047827994
3313,-20478.66748480412,6708514.727402696
3314,-17978.431721586545,6707502.152645596
3315,-18671.729510246532,6707540.4079507105
3316,-18166.450341534874,6707680.380994479
3317,-17498.64471626821,6708604.120341094
3318,-17937.688787956562,6708489.697555637
3319,-17968.41296741519,6708479.32807008
3320,-17412.706069375894,6708897.693647453
3321,-17587.255030938795,6708906.990904189
3322,-17555.640295553127,6708380.461051356
3323,-18236.02502328102,6707910.456851922
3324,-19040.642302735407,6707342.340368623
3325,-19042.20077560701,6707666.973510719
3326,-19437.71892639587,6707234.906807038
3327,-19665.367285067514,6707364.327777899
3328,-19825.222073847082,6708032.201249933
3329,-19901.69856402138,6707791.395807247
3330,-19558.389254414225,6707671.978968743
3331,-19085.170099053164,6708452.689279737
3332,-19019.491599486028,6708385.109383417
3333,-19237.34384296595,6708586.599247921
3334,-20014.799166667013,6707885.786402529
3335,-20673.476593692194,6707706.12342511
3336,-20979.493873880605,6708036.849383397
3337,-20691.510351198365,6707103.700351182
3338,-19909.602247867795,6707539.156606113
3339,-19513.30486064313,6706966.775974761
3340,-20352.76514071479,6706408.913353093
3341,-20614.365944079505,6706531.171551975
3342,-33378.592716909625,6696488.6954172095
3343,-30128.84282218011,6696871.454344646
3344,-29902.75293638007,6696273.758445069
3345,-27779.890246951123,6694653.344505653
3346,-28841.544230646647,6694906.613370523
3347,-29643.15588384906,6694518.056818023
3348,-29913.439607495995,6694800.592889077
3349,-31643.67845289682,6694608.5458277045
3350,-32597.909127976953,6695632.551553863
3351,-31886.577581807964,6695585.426977336
3352,-31504.195130930828,6695573.110371519
3353,-31707.687160101123,6695634.1580783175
3354,-32540.245631744634,6695289.29808348
3355,-32266.177045412758,6695303.7562066745
3356,-33855.59673495845,6696218.7754780045
3357,-34066.7698089927,6695116.159586203
3358,-33144.8217862428,6694831.470765906
3359,-31167.787629754657,6694351.89519447
3360,-31414.248982371108,6693463.675029752
3361,-30640.801160340285,6693071.618242506
3362,-31046.22674580927,6693734.396148961
3363,-28271.254479312418,6693578.601026143
3364,-28694.82514178164,6693805.424007662
3365,-27697.847782237815,6693057.877859231
3366,-29093.014960348773,6692535.938871749
3367,-29657.850056635223,6693016.299957251
3368,-29341.146105328062,6693140.320505908
3369,-29613.433579808698,6691301.619069199
3370,-33022.25902687915,6694594.267416304
3371,-33968.02942065953,6694052.955572896
3372,-32968.2690738462,6694575.348559685
3373,-34207.70028433623,6694206.082679584
3374,-34148.58963472637,6694270.5111439405
3375,-33956.1182351457,6694429.8890045695
3376,-33533.43812860351,6692356.256831497
3377,-33472.101089174655,6691823.8359606
3378,-32582.213079775353,6693072.33202928
3379,-33233.20946193375,6692811.447121176
3380,-32671.046033428407,6692758.271877198
3381,-33046.7493148542,6692569.663151411
3382,-33677.59686917865,6691586.363187306
3383,-34285.40128891126,6690974.603775699
3384,-29389.124805859894,6689825.248079197
3385,-32832.90457304168,6690886.474235763
3386,-32874.204104125,6690558.583615532
3387,-32569.188699352027,6689637.063861018
3388,-33059.66237578629,6690426.396400007
3389,-30698.798615043474,6689779.227272487
3390,-31420.705512837154,6690450.657321005
3391,-31701.898546579643,6691151.936138592
3392,-31889.249249586235,6690870.775146312
3393,-32641.21240989398,6688599.363790452
3394,-32372.041881156547,6689032.584854743
3395,-31433.952532240113,6688786.09726376
3396,-31083.63009471358,6688307.946827846
3397,-33194.69291811994,6685974.489439391
3398,-32627.631432017315,6685467.443851434
3399,-12668.492010746086,6709299.09448275
3400,-12032.18980137385,6708662.047488662
3401,-11942.688930773396,6709085.786366005
3402,-12532.125634526132,6708805.258037148
3403,-12675.171180194598,6708853.889407438
3404,-13459.416992832575,6709100.805363366
3405,-13135.477274623563,6708912.35471098
3406,-12291.45289543116,6708062.592939802
3407,-12355.572922126696,6708249.23615534
3408,-12309.264013957698,6707931.194388882
3409,-12235.68183054131,6707673.766633067
3410,-13413.776001608147,6708753.945104412
3411,-13281.528446546836,6707343.949201438
3412,-13527.989799160454,6706861.492346016
3413,-13860.278479180815,6706968.205982469
3414,-13741.166624031233,6706613.035522894
3415,-13366.576537512114,6706529.562879559
3416,-14275.166221364985,6706919.407111051
3417,-13501.495760351698,6707016.826393967
3418,-13971.82060895485,6707183.246247434
3419,-12718.808420585323,6707093.153874907
3420,-11979.090404265105,6706805.544213736
3421,-12519.880490538606,6706722.963327174
3422,-12469.230122225666,6706824.670209371
3423,-12839.701387586143,6706379.242780135
3424,-12644.113042262266,6706445.0186537905
3425,-11979.758321209674,6706469.506003191
3426,-11783.056780976296,6706511.152540076
3427,-13852.040836860699,6706223.742145721
3428,-13694.746396371002,6705856.45069996
3429,-13995.865618964966,6705677.726054522
3430,-12981.299779877074,6705858.952872808
3431,-12776.583236306045,6705218.95782639
3432,-14692.61431184186,6705007.722234353
3433,-14265.03614770523,6704802.389328307
3434,-13464.203730938618,6705530.63861043
3435,-13994.52978507583,6705041.319407521
3436,-11779.383237779755,6704354.213270432
3437,-11467.0207466137,6704598.312486338
3438,-11038.440707061634,6705242.905353962
3439,-11347.129655031149,6705392.310920301
3440,-11892.261201445757,6704950.178461518
3441,-11571.549748471185,6705078.490909367
3442,-11530.027578405397,6705196.261353995
3443,-12254.160866015249,6705149.081487561
3444,-11948.700183277342,6705186.253480723
3445,-13504.50138660367,6704268.619448688
3446,-12502.737288956638,6703463.473948589
3447,-12751.87030935136,6703558.350477773
3448,-12610.60587553413,6703381.105578359
3449,-12651.348809164116,6704102.080391341
3450,-12644.335681244735,6703254.963873614
3451,-12611.051153496232,6704922.121551864
3452,-12771.351220240733,6703862.463101954
3453,-15464.614980492312,6704902.106490603
3454,-15080.562737255173,6703553.704896969
3455,-14404.51946966839,6703922.143408882
3456,-14811.948805971077,6704599.3846805645
3457,-16647.829848133224,6704255.57495768
3458,-16443.7812215096,6704464.289318159
3459,-16397.027035375668,6704220.372805272
3460,-16041.695220763455,6704137.460721965
3461,-15695.046326433461,6703841.021182177
3462,-15650.073252153601,6703655.014894242
3463,-15384.687586103944,6703567.999000207
3464,-15424.76260278936,6703565.854883123
3465,-15948.075529007192,6703913.387887414
3466,-15769.40774628565,6703688.606493966
3467,-15569.811899291532,6704038.646344544
3468,-15444.020874696269,6704069.201837878
3469,-16079.543847635534,6703784.915092215
3470,-10863.780426007503,6703073.973589667
3471,-11175.252361246521,6703110.957457351
3472,-11124.490673445182,6703466.332735593
3473,-11208.759527974658,6702809.731415708
3474,-11035.212441827194,6704746.27662267
3475,-10032.66910774436,6704098.149252969
3476,-10450.562476180503,6704610.464029181
3477,-10966.973593973018,6704410.323277906
3478,-10963.745328738578,6704286.488648326
3479,-10475.052764155555,6704778.264391617
3480,-13890.334741694878,6702655.728094068
3481,-14114.866154623316,6702460.637574794
3482,-13759.200381540237,6702644.29408873
3483,-13252.808017921909,6703833.159159047
3484,-13271.954970337583,6704026.495653868
3485,-14688.161532209517,6703794.385201336
3486,-14083.474058220118,6703502.603682798
3487,-14196.685980356988,6703208.152575945
3488,-13616.711433325105,6703018.230106045
3489,-13270.39649746598,6702896.917880193
3490,-12440.621013091974,6703323.751955107
3491,-13398.85918984235,6703200.648499781
3492,-13260.823021256727,6703272.473512031
3493,-12862.18792472749,6703694.502906065
3494,-13016.365419476813,6703616.599138656
3495,-12940.556846247087,6703264.254697484
3496,-13236.221413793275,6702229.286277383
3497,-12823.78270040491,6702382.38829333
