x,y,part.a,part.b,dist,soil,ffreq
180340,331340,1,0,0.831474,3,3
180380,331340,1,0,0.853231,3,3
180420,331340,1,0,0.864109,3,3
180460,331340,1,0,0.885849,3,3
180500,331340,1,0,0.907586,3,3
180540,331340,1,0,0.92388,3,3
180580,331340,1,0,0.940182,3,3
180620,331340,1,0,0.945615,3,3
179220,331300,0,1,0,1,1
179260,331300,0,1,0.0122243,1,1
179300,331300,0,1,0.0373395,1,1
179340,331300,0,1,0.0593662,1,1
179380,331300,0,1,0.0812247,2,1
179420,331300,0,1,0.103029,2,2
179460,331300,0,1,0.12481,2,2
179500,331300,0,1,0.146578,2,2
179540,331300,0,1,0.179216,2,2
179580,331300,0,1,0.20637,2,2
179620,331300,0,1,0.233593,3,2
179660,331300,0,1,0.255343,3,2
179700,331300,0,1,0.293359,3,2
179740,331300,0,1,0.320574,3,2
179780,331300,0,1,0.353189,3,3
179820,331300,0,1,0.38035,2,3
179860,331300,0,1,0.423815,2,3
179900,331300,0,1,0.461876,2,3
179940,331300,0,1,0.489064,2,3
179980,331300,0,1,0.532526,2,3
180020,331300,0,1,0.575987,2,3
180060,331300,0,1,0.614046,3,3
180100,331300,0,1,0.641254,2,2
180140,331300,0,1,0.668444,2,2
180180,331300,0,1,0.706465,2,2
180220,331300,0,1,0.733662,2,2
180260,331300,0,1,0.771687,2,2
180300,331300,0,1,0.798883,2,3
180340,331300,0,1,0.836908,3,3
180380,331300,1,0,0.874954,3,3
180420,331300,1,0,0.896711,3,3
180460,331300,1,0,0.907589,3,3
180500,331300,1,0,0.929329,3,3
180540,331300,1,0,0.951066,3,3
180580,331300,1,0,0.963741,3,3
179180,331260,0,1,0,1,1
179220,331260,0,1,0.0122243,1,1
179260,331260,0,1,0.0373395,1,1
179300,331260,0,1,0.0593662,1,1
179340,331260,0,1,0.0812247,1,1
179380,331260,0,1,0.103029,2,1
179420,331260,0,1,0.12481,2,1
179460,331260,0,1,0.146578,2,2
179500,331260,0,1,0.168339,2,2
179540,331260,0,1,0.190094,2,2
179580,331260,0,1,0.222718,2,2
179620,331260,0,1,0.249874,3,2
179660,331260,0,1,0.277087,3,2
179700,331260,0,1,0.298835,3,2
179740,331260,0,1,0.336851,3,2
179780,331260,0,1,0.364062,3,3
179820,331260,0,1,0.396675,2,3
179860,331260,0,1,0.423837,2,3
179900,331260,0,1,0.4673,2,3
179940,331260,0,1,0.505358,2,3
179980,331260,0,1,0.532548,2,3
180020,331260,0,1,0.576009,3,3
180060,331260,0,1,0.619469,3,2
180100,331260,0,1,0.657527,3,2
180140,331260,0,1,0.684736,3,2
180180,331260,0,1,0.711925,3,2
180220,331260,0,1,0.749947,3,2
180260,331260,0,1,0.777143,3,2
180300,331260,0,1,0.815168,3,3
180340,331260,0,1,0.842363,3,3
180380,331260,0,1,0.880389,3,3
180420,331260,1,0,0.918434,3,3
180460,331260,1,0,0.940191,3,3
180500,331260,1,0,0.951068,3,3
180540,331260,1,0,0.972808,3,3
180580,331260,1,0,0.978272,3,3
179140,331220,0,1,0,1,1
179180,331220,0,1,0.0122243,1,1
179220,331220,0,1,0.0373395,1,1
179260,331220,0,1,0.0593662,1,1
179300,331220,0,1,0.0812247,1,1
179340,331220,0,1,0.103029,1,1
179380,331220,0,1,0.12481,1,1
179420,331220,0,1,0.146578,1,1
179460,331220,0,1,0.168339,2,2
179500,331220,0,1,0.190094,2,2
179540,331220,0,1,0.211846,2,2
179580,331220,0,1,0.233596,2,2
179620,331220,0,1,0.266212,3,2
179660,331220,0,1,0.29337,3,2
179700,331220,0,1,0.320577,3,2
179740,331220,0,1,0.342324,3,2
179780,331220,0,1,0.380339,3,3
179820,331220,0,1,0.407547,2,3
179860,331220,0,1,0.440159,2,3
179900,331220,0,1,0.467322,2,3
179940,331220,0,1,0.510784,2,3
179980,331220,0,1,0.548841,3,3
180020,331220,0,1,0.576031,3,3
180060,331220,0,1,0.619491,3,2
180100,331220,0,1,0.662951,3,2
180140,331220,0,1,0.701008,3,2
180180,331220,0,1,0.728217,3,2
180220,331220,0,1,0.755405,3,2
180260,331220,0,1,0.793428,3,2
180300,331220,0,1,0.820623,3,2
180340,331220,0,1,0.858648,3,2
180380,331220,0,1,0.885843,3,3
180420,331220,0,1,0.923869,3,3
180460,331220,1,0,0.961914,3,3
180500,331220,1,0,0.983578,3,3
180540,331220,1,0,0.992607,3,3
179140,331180,0,1,0.0054321,1,1
179180,331180,0,1,0.0373369,1,1
179220,331180,0,1,0.0593662,1,1
179260,331180,0,1,0.0812247,1,1
179300,331180,0,1,0.103029,1,1
179340,331180,0,1,0.12481,1,1
179380,331180,0,1,0.146578,1,1
179420,331180,0,1,0.168339,1,1
179460,331180,0,1,0.190094,1,1
179500,331180,0,1,0.211846,1,2
179540,331180,0,1,0.233596,2,2
179580,331180,0,1,0.255343,2,2
179620,331180,0,1,0.27709,3,2
179660,331180,0,1,0.309702,3,2
179700,331180,0,1,0.336861,3,3
179740,331180,0,1,0.364064,3,3
179780,331180,0,1,0.38581,3,3
179820,331180,0,1,0.423826,2,3
179860,331180,0,1,0.451031,2,3
179900,331180,0,1,0.483642,2,3
179940,331180,0,1,0.510806,3,3
179980,331180,0,1,0.554267,3,3
180020,331180,0,1,0.592322,3,3
180060,331180,0,1,0.619513,3,2
180100,331180,0,1,0.662973,3,2
180140,331180,0,1,0.706433,3,2
180180,331180,0,1,0.744489,3,2
180220,331180,0,1,0.771698,3,2
180260,331180,0,1,0.798885,3,2
180300,331180,0,1,0.836908,3,2
180340,331180,0,1,0.864103,3,2
180380,331180,0,1,0.902129,3,3
180420,331180,0,1,0.929323,3,3
180460,331180,0,1,0.961637,3,3
180500,331180,1,0,0.966988,3,3
180540,331180,1,0,0.977899,3,3
179100,331140,0,1,0,1,1
179140,331140,0,1,0.0122243,1,1
179180,331140,0,1,0.0537778,1,1
179220,331140,0,1,0.0812194,1,1
179260,331140,0,1,0.103029,1,1
179300,331140,0,1,0.12481,1,1
179340,331140,0,1,0.146578,1,1
179380,331140,0,1,0.168339,1,1
179420,331140,0,1,0.190094,1,1
179460,331140,0,1,0.211846,1,1
179500,331140,0,1,0.233596,1,1
179540,331140,0,1,0.255343,2,2
179580,331140,0,1,0.27709,2,2
179620,331140,0,1,0.298835,3,2
179660,331140,0,1,0.32058,3,2
179700,331140,0,1,0.353189,3,3
179740,331140,0,1,0.38035,3,3
179780,331140,0,1,0.40755,3,3
179820,331140,0,1,0.429295,2,3
179860,331140,0,1,0.467311,2,3
179900,331140,0,1,0.494514,3,3
179940,331140,0,1,0.527124,3,3
179980,331140,0,1,0.554289,3,3
180020,331140,0,1,0.59775,3,3
180060,331140,0,1,0.635803,3,3
180100,331140,0,1,0.662995,3,2
180140,331140,0,1,0.706454,3,2
180180,331140,0,1,0.749914,3,2
180220,331140,0,1,0.787969,3,2
180260,331140,0,1,0.815179,3,2
180300,331140,0,1,0.842366,3,2
180340,331140,0,1,0.880389,3,2
180380,331140,0,1,0.907381,3,3
180420,331140,0,1,0.923486,3,3
180460,331140,0,1,0.923508,3,3
180500,331140,0,1,0.927152,3,3
179100,331100,0,1,0,1,1
179140,331100,0,1,0.0316606,1,1
179180,331100,0,1,0.059361,1,1
179220,331100,0,1,0.0975026,1,1
179260,331100,0,1,0.124805,1,1
179300,331100,0,1,0.146578,1,1
179340,331100,0,1,0.168339,1,1
179380,331100,0,1,0.190094,1,1
179420,331100,0,1,0.211846,1,1
179460,331100,0,1,0.233596,1,1
179500,331100,0,1,0.255343,1,1
179540,331100,0,1,0.27709,2,2
179580,331100,0,1,0.298835,2,2
179620,331100,0,1,0.32058,3,2
179660,331100,0,1,0.342324,3,2
179700,331100,0,1,0.364067,3,3
179740,331100,0,1,0.396675,3,3
179780,331100,0,1,0.423837,3,3
179820,331100,0,1,0.451034,2,3
179860,331100,0,1,0.472778,3,3
179900,331100,0,1,0.510795,3,3
179940,331100,0,1,0.537997,3,3
179980,331100,0,1,0.570606,3,3
180020,331100,0,1,0.597772,3,3
180060,331100,0,1,0.641232,3,3
180100,331100,0,1,0.679284,3,3
180140,331100,0,1,0.706476,3,2
180180,331100,0,1,0.749936,3,2
180220,331100,0,1,0.793395,3,2
180260,331100,0,1,0.831449,3,2
180300,331100,0,1,0.858553,3,2
180340,331100,0,1,0.874667,3,2
180380,331100,0,1,0.880005,3,3
180420,331100,0,1,0.880027,3,3
180460,331100,0,1,0.880049,3,3
180500,331100,0,1,0.890963,3,3
179100,331060,0,1,0.00241427,1,1
179140,331060,0,1,0.0316663,1,1
179180,331060,0,1,0.0756649,1,1
179220,331060,0,1,0.103021,1,1
179260,331060,0,1,0.141075,1,1
179300,331060,0,1,0.168333,1,1
179340,331060,0,1,0.190094,1,1
179380,331060,0,1,0.211846,1,1
179420,331060,0,1,0.233596,1,1
179460,331060,0,1,0.255343,1,1
179500,331060,0,1,0.27709,2,1
179540,331060,0,1,0.298835,2,1
179580,331060,0,1,0.32058,2,1
179620,331060,0,1,0.342324,3,2
179660,331060,0,1,0.364067,3,2
179700,331060,0,1,0.38581,3,3
179740,331060,0,1,0.407552,3,3
179780,331060,0,1,0.440159,3,3
179820,331060,0,1,0.467322,3,3
179860,331060,0,1,0.494517,3,3
179900,331060,0,1,0.516261,3,3
179940,331060,0,1,0.554278,3,3
179980,331060,0,1,0.581478,3,3
180020,331060,0,1,0.614087,3,3
180060,331060,0,1,0.641254,3,3
180100,331060,0,1,0.684714,3,3
180140,331060,0,1,0.722765,3,3
180180,331060,0,1,0.749958,3,2
180220,331060,0,1,0.793417,3,2
180260,331060,0,1,0.831176,3,2
180300,331060,0,1,0.836508,3,2
180340,331060,0,1,0.836525,3,2
180380,331060,0,1,0.836547,3,3
180420,331060,0,1,0.836569,3,3
180460,331060,0,1,0.840214,3,3
179060,331020,0,1,0,1,1
179100,331020,0,1,0.0054321,1,1
179140,331020,0,1,0.0484831,1,2
179180,331020,0,1,0.0756869,1,1
179220,331020,0,1,0.119286,1,1
179260,331020,0,1,0.14657,1,1
179300,331020,0,1,0.184603,1,1
179340,331020,0,1,0.211841,2,1
179380,331020,0,1,0.233596,2,1
179420,331020,0,1,0.255343,2,1
179460,331020,0,1,0.27709,2,1
179500,331020,0,1,0.298835,2,1
179540,331020,0,1,0.32058,2,1
179580,331020,0,1,0.342324,2,1
179620,331020,0,1,0.364067,2,2
179660,331020,0,1,0.38581,1,2
179700,331020,0,1,0.407552,1,3
179740,331020,0,1,0.429295,3,3
179780,331020,0,1,0.451037,3,3
179820,331020,0,1,0.483642,3,3
179860,331020,0,1,0.510806,3,3
179900,331020,0,1,0.537999,3,3
179940,331020,0,1,0.559743,3,3
179980,331020,0,1,0.597761,3,3
180020,331020,0,1,0.62496,3,3
180060,331020,0,1,0.657568,3,3
180100,331020,0,1,0.684736,3,3
180140,331020,0,1,0.728195,3,3
180180,331020,0,1,0.766161,3,2
180220,331020,0,1,0.787723,3,2
180260,331020,0,1,0.79305,3,2
180300,331020,0,1,0.79305,3,2
180340,331020,0,1,0.793066,3,3
180380,331020,0,1,0.793088,3,3
180420,331020,0,1,0.79311,3,3
180460,331020,0,1,0.804028,3,3
178980,330980,0,1,0,1,1
179020,330980,0,1,0,1,1
179060,330980,0,1,0.0122243,1,1
179100,330980,0,1,0.0316663,1,1
179140,330980,0,1,0.0537889,1,1
179180,330980,0,1,0.0921435,1,2
179220,330980,0,1,0.119308,1,2
179260,330980,0,1,0.162831,1,2
179300,330980,0,1,0.190086,2,1
179340,330980,0,1,0.228112,2,1
179380,330980,0,1,0.255338,2,1
179420,330980,0,1,0.27709,2,1
179460,330980,0,1,0.298835,2,1
179500,330980,0,1,0.32058,2,1
179540,330980,0,1,0.342324,2,2
179580,330980,0,1,0.364067,2,2
179620,330980,0,1,0.38581,1,1
179660,330980,0,1,0.407552,1,1
179700,330980,0,1,0.429295,1,2
179740,330980,0,1,0.451037,1,2
179780,330980,0,1,0.472778,3,3
179820,330980,0,1,0.49452,3,3
179860,330980,0,1,0.527124,3,3
179900,330980,0,1,0.554289,3,3
179940,330980,0,1,0.581481,3,3
179980,330980,0,1,0.603225,3,3
180020,330980,0,1,0.641243,3,3
180060,330980,0,1,0.668441,3,3
180100,330980,0,1,0.701049,3,3
180140,330980,0,1,0.728127,3,3
180180,330980,0,1,0.749591,3,2
180220,330980,0,1,0.749591,3,2
180260,330980,0,1,0.749591,3,2
180300,330980,0,1,0.749591,3,2
180340,330980,0,1,0.749607,3,3
180380,330980,0,1,0.749629,3,3
180420,330980,0,1,0.749651,3,3
178900,330940,0,1,0,1,1
178940,330940,0,1,0.00135803,1,1
178980,330940,0,1,0.0122243,1,1
179020,330940,0,1,0.0316606,1,1
179060,330940,0,1,0.0373395,1,2
179100,330940,0,1,0.0593636,1,1
179140,330940,0,1,0.0756869,1,1
179180,330940,0,1,0.0975136,1,2
179220,330940,0,1,0.135692,1,2
179260,330940,0,1,0.162853,1,2
179300,330940,0,1,0.206348,2,1
179340,330940,0,1,0.233587,2,1
179380,330940,0,1,0.271611,2,1
179420,330940,0,1,0.29883,2,2
179460,330940,0,1,0.32058,2,1
179500,330940,0,1,0.342324,2,1
179540,330940,0,1,0.364067,2,2
179580,330940,0,1,0.38581,2,2
179620,330940,0,1,0.407552,1,2
179660,330940,0,1,0.429295,1,1
179700,330940,0,1,0.451037,1,2
179740,330940,0,1,0.472778,1,2
179780,330940,0,1,0.49452,3,3
179820,330940,0,1,0.516261,3,3
179860,330940,0,1,0.538002,3,2
179900,330940,0,1,0.570606,3,3
179940,330940,0,1,0.597772,3,3
179980,330940,0,1,0.624963,3,3
180020,330940,0,1,0.646706,3,3
180060,330940,0,1,0.684646,3,3
180100,330940,0,1,0.700798,3,3
180140,330940,0,1,0.706132,3,3
180180,330940,0,1,0.706132,3,3
180220,330940,0,1,0.706132,3,2
180260,330940,0,1,0.706132,3,2
180300,330940,0,1,0.706132,3,3
180340,330940,0,1,0.706148,3,3
180380,330940,0,1,0.70617,3,3
180420,330940,0,1,0.706186,3,2
178860,330900,0,1,0,1,1
178900,330900,0,1,0.00135803,1,1
178940,330900,0,1,0.0264697,1,2
178980,330900,0,1,0.0484884,1,1
179020,330900,0,1,0.059361,1,2
179060,330900,0,1,0.0756759,1,2
179100,330900,0,1,0.0812247,1,2
179140,330900,0,1,0.103027,1,1
179180,330900,0,1,0.119308,1,2
179220,330900,0,1,0.141086,1,2
179260,330900,0,1,0.179208,1,2
179300,330900,0,1,0.20637,2,2
179340,330900,0,1,0.249852,2,2
179380,330900,0,1,0.277082,2,2
179420,330900,0,1,0.315105,2,2
179460,330900,0,1,0.342318,2,2
179500,330900,0,1,0.364067,2,3
179540,330900,0,1,0.38581,1,2
179580,330900,0,1,0.407552,1,2
179620,330900,0,1,0.429295,1,2
179660,330900,0,1,0.451037,1,2
179700,330900,0,1,0.472778,1,1
179740,330900,0,1,0.49452,1,2
179780,330900,0,1,0.516261,3,1
179820,330900,0,1,0.538002,3,2
179860,330900,0,1,0.559743,3,2
179900,330900,0,1,0.581484,3,3
179940,330900,0,1,0.614087,3,3
179980,330900,0,1,0.641189,3,3
180020,330900,0,1,0.657361,3,3
180060,330900,0,1,0.662688,3,3
180100,330900,0,1,0.662672,3,3
180140,330900,0,1,0.662672,3,3
180180,330900,0,1,0.662672,3,2
180220,330900,0,1,0.662672,3,2
180260,330900,0,1,0.662672,3,2
180300,330900,0,1,0.662672,3,3
180340,330900,0,1,0.662688,3,2
180380,330900,0,1,0.66271,3,2
180420,330900,0,1,0.662727,3,2
178820,330860,0,1,0,1,1
178860,330860,0,1,0.00135803,1,1
178900,330860,0,1,0.0264697,1,1
178940,330860,0,1,0.0484965,1,2
178980,330860,0,1,0.070355,1,2
179020,330860,0,1,0.0921516,1,2
179060,330860,0,1,0.103024,1,1
179100,330860,0,1,0.119297,1,2
179140,330860,0,1,0.12481,1,1
179180,330860,0,1,0.146576,1,2
179220,330860,0,1,0.162853,1,2
179260,330860,0,1,0.184614,1,2
179300,330860,0,1,0.22271,1,2
179340,330860,0,1,0.249874,2,2
179380,330860,0,1,0.293348,2,2
179420,330860,0,1,0.320572,1,2
179460,330860,0,1,0.358595,1,3
179500,330860,0,1,0.385804,1,3
179540,330860,0,1,0.407552,1,3
179580,330860,0,1,0.429295,1,3
179620,330860,0,1,0.451037,1,3
179660,330860,0,1,0.472778,1,3
179700,330860,0,1,0.49452,1,3
179740,330860,0,1,0.516261,1,3
179780,330860,0,1,0.538002,3,1
179820,330860,0,1,0.559743,1,2
179860,330860,0,1,0.581484,3,2
179900,330860,0,1,0.603127,3,3
179940,330860,0,1,0.613929,3,3
179980,330860,0,1,0.619272,3,3
180020,330860,0,1,0.61925,2,3
180060,330860,0,1,0.619228,3,3
180100,330860,0,1,0.619212,3,3
180140,330860,0,1,0.619212,3,3
180180,330860,0,1,0.619212,3,2
180220,330860,0,1,0.619212,3,2
180260,330860,0,1,0.619212,3,2
180300,330860,0,1,0.619212,3,2
180340,330860,0,1,0.619228,3,2
180380,330860,0,1,0.61925,3,2
180420,330860,0,1,0.630179,3,2
178820,330820,0,1,0.00135803,1,1
178860,330820,0,1,0.0264697,1,2
178900,330820,0,1,0.0484965,1,2
178940,330820,0,1,0.070355,1,1
178980,330820,0,1,0.0921598,1,2
179020,330820,0,1,0.113941,1,1
179060,330820,0,1,0.1357,1,1
179100,330820,0,1,0.146573,1,2
179140,330820,0,1,0.162842,1,1
179180,330820,0,1,0.168339,1,2
179220,330820,0,1,0.190091,1,2
179260,330820,0,1,0.20637,1,2
179300,330820,0,1,0.228123,1,3
179340,330820,0,1,0.266204,1,3
179380,330820,0,1,0.29337,1,2
179420,330820,0,1,0.33684,1,3
179460,330820,0,1,0.364059,1,3
179500,330820,0,1,0.402083,1,3
179540,330820,0,1,0.429289,1,3
179580,330820,0,1,0.451037,1,3
179620,330820,0,1,0.472778,1,3
179660,330820,0,1,0.49452,1,3
179700,330820,0,1,0.516261,1,3
179740,330820,0,1,0.538002,1,3
179780,330820,0,1,0.559689,1,3
179820,330820,0,1,0.570513,1,2
179860,330820,0,1,0.575877,1,1
179900,330820,0,1,0.575856,1,1
179940,330820,0,1,0.575834,2,3
179980,330820,0,1,0.575812,2,3
180020,330820,0,1,0.57579,2,3
180060,330820,0,1,0.575768,3,3
180100,330820,0,1,0.575752,3,3
180140,330820,0,1,0.575752,3,2
180180,330820,0,1,0.575752,3,2
180220,330820,0,1,0.575752,3,2
180260,330820,0,1,0.575752,3,2
180300,330820,0,1,0.575752,3,2
180340,330820,0,1,0.575768,3,2
180380,330820,0,1,0.57579,3,2
178780,330780,0,1,0,1,1
178820,330780,0,1,0.0122243,1,1
178860,330780,0,1,0.0484884,1,2
178900,330780,0,1,0.070355,1,2
178940,330780,0,1,0.0921598,1,1
178980,330780,0,1,0.113941,1,2
179020,330780,0,1,0.135709,1,1
179060,330780,0,1,0.157469,1,2
179100,330780,0,1,0.179216,1,2
179140,330780,0,1,0.190089,1,1
179180,330780,0,1,0.206359,1,2
179220,330780,0,1,0.211846,1,2
179260,330780,0,1,0.233593,1,2
179300,330780,0,1,0.249874,1,2
179340,330780,0,1,0.271622,1,3
179380,330780,0,1,0.309694,1,2
179420,330780,0,1,0.336861,1,2
179460,330780,0,1,0.380328,1,2
179500,330780,0,1,0.407544,1,3
179540,330780,0,1,0.445569,1,3
179580,330780,0,1,0.472773,1,3
179620,330780,0,1,0.49452,1,3
179660,330780,0,1,0.51625,1,3
179700,330780,0,1,0.527097,1,3
179740,330780,0,1,0.532482,1,3
179780,330780,0,1,0.53246,1,3
179820,330780,0,1,0.532438,1,2
179860,330780,0,1,0.532416,1,1
179900,330780,0,1,0.532395,1,1
179940,330780,0,1,0.532373,2,3
179980,330780,0,1,0.532351,2,3
180020,330780,0,1,0.532329,2,3
180060,330780,0,1,0.532307,3,3
180100,330780,0,1,0.532291,3,3
180140,330780,0,1,0.532291,3,2
180180,330780,0,1,0.532291,3,2
180220,330780,0,1,0.532291,3,2
180260,330780,0,1,0.532291,3,2
180300,330780,0,1,0.532291,3,2
180340,330780,0,1,0.532307,3,2
180380,330780,0,1,0.532329,3,2
178740,330740,0,1,0,1,1
178780,330740,0,1,0.0122243,1,1
178820,330740,0,1,0.0373395,1,2
178860,330740,0,1,0.0593662,1,2
178900,330740,0,1,0.0921516,1,1
178940,330740,0,1,0.113941,1,2
178980,330740,0,1,0.135709,1,2
179020,330740,0,1,0.157469,1,1
179060,330740,0,1,0.179224,1,2
179100,330740,0,1,0.200976,1,1
179140,330740,0,1,0.222718,1,2
179180,330740,0,1,0.23359,1,2
179220,330740,0,1,0.249863,1,2
179260,330740,0,1,0.255343,1,2
179300,330740,0,1,0.277087,1,2
179340,330740,0,1,0.29337,1,2
179380,330740,0,1,0.315116,1,2
179420,330740,0,1,0.353181,1,2
179460,330740,0,1,0.38035,1,2
179500,330740,0,1,0.423815,1,2
179540,330740,0,1,0.451028,1,3
179580,330740,0,1,0.489053,1,3
179620,330740,0,1,0.499986,1,3
179660,330740,0,1,0.489064,1,3
179700,330740,0,1,0.489042,1,3
179740,330740,0,1,0.48902,1,3
179780,330740,0,1,0.488998,1,3
179820,330740,0,1,0.488977,1,3
179860,330740,0,1,0.488955,1,1
179900,330740,0,1,0.488933,1,3
179940,330740,0,1,0.488911,2,3
179980,330740,0,1,0.488889,2,3
180020,330740,0,1,0.488867,2,2
180060,330740,0,1,0.488845,3,2
180100,330740,0,1,0.488829,3,2
180140,330740,0,1,0.488829,3,2
180180,330740,0,1,0.488829,3,2
180220,330740,0,1,0.488829,3,2
180260,330740,0,1,0.488829,3,2
180300,330740,0,1,0.488829,3,2
180340,330740,0,1,0.488845,3,2
180380,330740,0,1,0.488867,3,2
178700,330700,0,1,0,1,1
178740,330700,0,1,0.0122243,1,1
178780,330700,0,1,0.0373395,1,1
178820,330700,0,1,0.0593662,1,1
178860,330700,0,1,0.0812247,1,1
178900,330700,0,1,0.103029,1,2
178940,330700,0,1,0.1357,1,2
178980,330700,0,1,0.157469,1,2
179020,330700,0,1,0.179224,1,2
179060,330700,0,1,0.200976,1,2
179100,330700,0,1,0.222726,1,1
179140,330700,0,1,0.244474,1,2
179180,330700,0,1,0.266212,1,2
179220,330700,0,1,0.277084,1,2
179260,330700,0,1,0.293359,1,2
179300,330700,0,1,0.298835,1,2
179340,330700,0,1,0.320577,1,2
179380,330700,0,1,0.336861,1,2
179420,330700,0,1,0.358606,1,2
179460,330700,0,1,0.396666,1,2
179500,330700,0,1,0.423837,1,2
179540,330700,0,1,0.4673,1,3
179580,330700,0,1,0.472778,1,3
179620,330700,0,1,0.467311,1,3
179660,330700,0,1,0.461884,1,3
179700,330700,0,1,0.44558,1,3
179740,330700,0,1,0.445558,1,3
179780,330700,0,1,0.445536,1,3
179820,330700,0,1,0.445514,1,3
179860,330700,0,1,0.445492,1,3
179900,330700,0,1,0.44547,2,3
179940,330700,0,1,0.445448,2,2
179980,330700,0,1,0.445426,2,2
180020,330700,0,1,0.445404,2,2
180060,330700,0,1,0.445383,2,2
180100,330700,0,1,0.445366,3,2
180140,330700,0,1,0.445366,3,2
180180,330700,0,1,0.445366,3,2
180220,330700,0,1,0.445366,3,2
180260,330700,0,1,0.445366,3,2
180300,330700,0,1,0.445366,3,2
180340,330700,0,1,0.445383,3,2
180380,330700,0,1,0.445404,3,2
180420,330700,0,1,0.434623,3,2
178700,330660,0,1,0.00135803,1,1
178740,330660,0,1,0.0316663,1,1
178780,330660,0,1,0.0593636,1,1
178820,330660,0,1,0.0812247,1,2
178860,330660,0,1,0.103029,1,2
178900,330660,0,1,0.12481,1,2
178940,330660,0,1,0.146578,1,2
178980,330660,0,1,0.179216,1,2
179020,330660,0,1,0.200976,1,1
179060,330660,0,1,0.222726,1,1
179100,330660,0,1,0.244474,1,1
179140,330660,0,1,0.26622,1,2
179180,330660,0,1,0.287966,1,3
179220,330660,0,1,0.309702,1,3
179260,330660,0,1,0.320574,1,2
179300,330660,0,1,0.336851,1,2
179340,330660,0,1,0.342324,1,2
179380,330660,0,1,0.364064,1,2
179420,330660,0,1,0.38035,1,2
179460,330660,0,1,0.402094,1,2
179500,330660,0,1,0.44015,1,2
179540,330660,0,1,0.461903,1,3
179580,330660,0,1,0.451034,1,3
179620,330660,0,1,0.429295,1,3
179660,330660,0,1,0.423826,1,3
179700,330660,0,1,0.4184,1,3
179740,330660,0,1,0.402094,1,3
179780,330660,0,1,0.402072,1,3
179820,330660,0,1,0.40205,1,3
179860,330660,0,1,0.402028,1,3
179900,330660,0,1,0.402006,2,2
179940,330660,0,1,0.401984,2,2
179980,330660,0,1,0.401962,2,2
180020,330660,0,1,0.40194,2,2
180060,330660,0,1,0.401919,2,2
180100,330660,0,1,0.401902,2,2
180140,330660,0,1,0.401902,3,2
180180,330660,0,1,0.401902,3,2
180220,330660,0,1,0.401902,3,2
180260,330660,0,1,0.401902,3,2
180300,330660,0,1,0.401902,3,2
180340,330660,0,1,0.401919,2,2
180380,330660,0,1,0.40194,2,2
180420,330660,0,1,0.401957,2,2
178660,330620,0,1,0,1,1
178700,330620,0,1,0.0122243,1,1
178740,330620,0,1,0.0484884,1,2
178780,330620,0,1,0.0756869,1,2
178820,330620,0,1,0.103027,1,2
178860,330620,0,1,0.12481,1,2
178900,330620,0,1,0.146578,1,2
178940,330620,0,1,0.168339,1,2
178980,330620,0,1,0.190094,1,2
179020,330620,0,1,0.222718,1,1
179060,330620,0,1,0.244474,1,2
179100,330620,0,1,0.26622,1,2
179140,330620,0,1,0.287966,1,2
179180,330620,0,1,0.30971,1,3
179220,330620,0,1,0.331454,1,3
179260,330620,0,1,0.353189,1,2
179300,330620,0,1,0.364062,1,2
179340,330620,0,1,0.380339,1,2
179380,330620,0,1,0.38581,1,2
179420,330620,0,1,0.40755,1,2
179460,330620,0,1,0.423837,1,2
179500,330620,0,1,0.44558,1,2
179540,330620,0,1,0.440167,1,2
179580,330620,0,1,0.423837,1,2
179620,330620,0,1,0.40755,1,3
179660,330620,0,1,0.38581,1,3
179700,330620,0,1,0.380339,1,3
179740,330620,0,1,0.374916,1,3
179780,330620,0,1,0.358606,1,3
179820,330620,0,1,0.358584,1,3
179860,330620,0,1,0.358562,1,3
179900,330620,0,1,0.35854,1,2
179940,330620,0,1,0.358519,1,2
179980,330620,0,1,0.358497,2,2
180020,330620,0,1,0.358475,2,2
180060,330620,0,1,0.358453,2,2
180100,330620,0,1,0.358436,2,2
180140,330620,0,1,0.358436,3,2
180180,330620,0,1,0.358436,3,2
180220,330620,0,1,0.358436,3,2
180260,330620,0,1,0.358436,3,2
180300,330620,0,1,0.358436,2,2
180340,330620,0,1,0.358453,2,2
180380,330620,0,1,0.358475,2,2
180420,330620,0,1,0.354883,2,2
178620,330580,0,1,0,1,1
178660,330580,0,1,0.0122243,1,1
178700,330580,0,1,0.0373395,1,1
178740,330580,0,1,0.0593662,1,2
178780,330580,0,1,0.0921516,1,2
178820,330580,0,1,0.119308,1,2
178860,330580,0,1,0.146576,1,2
178900,330580,0,1,0.168339,1,2
178940,330580,0,1,0.190094,1,2
178980,330580,0,1,0.211846,1,2
179020,330580,0,1,0.233596,1,1
179060,330580,0,1,0.266212,1,1
179100,330580,0,1,0.287966,1,1
179140,330580,0,1,0.30971,1,2
179180,330580,0,1,0.331454,1,3
179220,330580,0,1,0.353197,1,3
179260,330580,0,1,0.37494,1,2
179300,330580,0,1,0.396675,1,2
179340,330580,0,1,0.407547,1,2
179380,330580,0,1,0.423826,1,2
179420,330580,0,1,0.429295,1,2
179460,330580,0,1,0.451031,1,2
179500,330580,0,1,0.440167,1,2
179540,330580,0,1,0.418425,1,2
179580,330580,0,1,0.396683,1,2
179620,330580,0,1,0.38035,1,3
179660,330580,0,1,0.364064,1,3
